379,./flume.sh,,,,,,,,,
380,vi,flume.sh,,,,,,,,
381,vi,conf/d-k.conf,,,,,,,,
382,rm,#NAME?,test/.flumespool/,,,,,,,
383,rm,#NAME?,test/.DS_Store,,,,,,,
384,./flume.sh,,,,,,,,,
385,vi,conf/d-k.conf,,,,,,,,
386,rm,#NAME?,test/.flumespool/,,,,,,,
387,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
388,./flume.sh,,,,,,,,,
389,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
390,rm,#NAME?,test/.flumespool/,,,,,,,
391,./flume.sh,,,,,,,,,
392,rm,#NAME?,test/.flumespool/,,,,,,,
393,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
394,./flume.sh,,,,,,,,,
395,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
396,rm,#NAME?,test/.flumespool/,,,,,,,
397,./flume.sh,,,,,,,,,
398,vi,conf/d-k.conf,,,,,,,,
399,rm,#NAME?,test/.flumespool/,,,,,,,
400,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
401,./flume.sh,,,,,,,,,
402,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
403,rm,#NAME?,test/.flumespool/,,,,,,,
404,vi,conf/d-k.conf,,,,,,,,
405,./flume.sh,,,,,,,,,
406,vi,conf/d-k.conf,,,,,,,,
407,rm,#NAME?,test/.flumespool/,,,,,,,
408,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
409,./flume.sh,,,,,,,,,
410,vi,conf/d-k.conf,,,,,,,,
411,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
412,rm,#NAME?,test/.flumespool/,,,,,,,
413,./flume.sh,,,,,,,,,
414,ls,,,,,,,,,
415,mkdir,test1,,,,,,,,
416,cp,test/aaaa.flows.COMPLETED,test1/aaaa.flows,,,,,,,
417,vi,conf/d-k.conf,,,,,,,,
418,cp,conf/d-k.conf,conf/d-k-1.conf,,,,,,,
419,vi,conf/d-k-1.conf,,,,,,,,
420,rm,#NAME?,test/.flumespool/,,,,,,,
421,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
422,./flume.sh,,,,,,,,,
423,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
424,rm,#NAME?,test/.flumespool/,,,,,,,
425,./flume.sh,,,,,,,,,
426,rm,#NAME?,test/.flumespool/,,,,,,,
427,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
428,./flume.sh,,,,,,,,,
429,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
430,rm,#NAME?,test/.flumespool/,,,,,,,
431,./flume.sh,,,,,,,,,
432,rm,#NAME?,test/.flumespool/,,,,,,,
433,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
434,vi,conf/k-e.conf,,,,,,,,
435,vi,conf/d-k.conf,,,,,,,,
436,./flume.sh,,,,,,,,,
437,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
438,rm,#NAME?,test/.flumespool/,,,,,,,
439,./flume.sh,,,,,,,,,
440,vi,conf/d-k.conf,,,,,,,,
441,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
442,rm,#NAME?,test/.flumespool/,,,,,,,
443,./flume.sh,,,,,,,,,
444,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
